ticker,company,industry,datereleased,fourmonthslater,numberofchanges,pricechange
FSLR,First Solar Inc,Information Technology,2/28/11,6/28/11,10119,-0.154555928
FTI,FMC Technologies Inc.,Energy,2/28/11,6/28/11,7145,-0.095800145
F,Ford Motor,Consumer Discretionary,2/28/11,6/28/11,557,-0.114285717
F,Fortive Corp,Industrials,2/28/11,6/28/11,557,-0.114285717
GILD,Gilead Sciences,Health Care,2/28/11,6/28/11,15050,0.050538765
ITW,Illinois Tool Works,Industrials,2/28/11,6/28/11,1593,0.029250912
ILMN,Illumina Inc,Health Care,2/28/11,6/28/11,5994,0.091354407
JPM,JPMorgan Chase & Co.,Financials,2/28/11,6/28/11,16450,-0.148545153
MRO,Marathon Oil Corp.,Energy,2/28/11,6/28/11,8564,0.040980226
MMC,Marsh & McLennan,Financials,2/28/11,6/28/11,6505,0.006751808
MRK,Merck & Co.,Health Care,2/28/11,6/28/11,10703,0.096119657
MDLZ,Mondelez International,Consumer Staples,2/28/11,6/28/11,11536,0.103850303
MCO,Moody's Corp,Financials,2/28/11,6/28/11,13338,0.176696134
MS,Morgan Stanley,Financials,2/28/11,6/28/11,7250,-0.246183459
NEE,NextEra Energy,Utilities,2/28/11,6/28/11,2,0.049732796
NI,NiSource Inc.,Utilities,2/28/11,6/28/11,114064,0.052647914
PFE,Pfizer Inc.,Health Care,2/28/11,6/28/11,5866,0.078426953
PPL,PPL Corp.,Utilities,2/28/11,6/28/11,11763,0.117486365
PLD,Prologis,Real Estate,2/28/11,6/28/11,7386,-0.046102605
SLG,SL Green Realty,Real Estate,2/28/11,6/28/11,7051,0.091435136
STT,State Street Corp.,Financials,2/28/11,6/28/11,29188,-0.01184245
SRCL,Stericycle Inc,Industrials,2/28/11,6/28/11,305,0.015621373
TMK,Torchmark Corp.,Financials,2/28/11,6/28/11,1948,-0.02414714
TSS,Total System Services,Information Technology,2/28/11,6/28/11,9978,0.034097925
USB,U.S. Bancorp,Financials,2/28/11,6/28/11,18,-0.094338043
UPS,United Parcel Service,Industrials,2/28/11,6/28/11,983,-0.016864386
UHS,"Universal Health Services, Inc.",Health Care,2/28/11,6/28/11,13256,0.127928384
VRSK,Verisk Analytics,Industrials,2/28/11,6/28/11,2656,0.059350916
XEL,Xcel Energy Inc,Utilities,2/28/11,6/28/11,5482,0.040368258
YHOO,Yahoo Inc.,Information Technology,2/28/11,6/28/11,8163,-0.088414634
AMG,Affiliated Managers Group Inc,Financials,3/1/11,6/29/11,1360,-0.026310749
AKAM,Akamai Technologies Inc,Information Technology,3/1/11,6/29/11,5079,-0.175588914
AGN,"Allergan, Plc",Health Care,3/1/11,6/29/11,56369,0.228288242
CHRW,C. H. Robinson Worldwide,Industrials,3/1/11,6/29/11,1041,0.110418239
COF,Capital One Financial,Financials,3/1/11,6/29/11,7280,0.083863151
CBG,CBRE Group,Real Estate,3/1/11,6/29/11,12713,0.023993493
CELG,Celgene Corp.,Health Care,3/1/11,6/29/11,13466,0.134477593
CNP,CenterPoint Energy,Utilities,3/1/11,6/29/11,4831,0.249519264
CHK,Chesapeake Energy,Energy,3/1/11,6/29/11,5135,-0.133365452
DNB,Dun & Bradstreet,Industrials,3/1/11,6/29/11,4280,-0.055532357
FLIR,FLIR Systems,Information Technology,3/1/11,6/29/11,2286,0.04098458
GM,General Motors,Consumer Discretionary,3/1/11,6/29/11,30076,-0.08042494
GS,Goldman Sachs Group,Financials,3/1/11,6/29/11,7060,-0.17629845
LH,Laboratory Corp. of America Holding,Health Care,3/1/11,6/29/11,3607,0.069108901
MHK,Mohawk Industries,Consumer Discretionary,3/1/11,6/29/11,7908,0.049321825
NWL,Newell Brands,Consumer Discretionary,3/1/11,6/29/11,2958,-0.175662786
PBCT,People's United Financial,Financials,3/1/11,6/29/11,2808,0.043333258
PKI,PerkinElmer,Health Care,3/1/11,6/29/11,1812,-0.006963157
PNC,PNC Financial Services,Financials,3/1/11,6/29/11,15047,-0.017867308
PNC,Polo Ralph Lauren Corp.,Consumer Discretionary,3/1/11,6/29/11,15047,-0.017867308
PWR,Quanta Services Inc.,Industrials,3/1/11,6/29/11,9139,-0.091558691
RRC,Range Resources Corp.,Energy,3/1/11,6/29/11,7455,0.09274596
REG,Regency Centers Corporation,Real Estate,3/1/11,6/29/11,9123,0.015180639
SCG,SCANA Corp,Utilities,3/1/11,6/29/11,4118,0.00082826
SNI,Scripps Networks Interactive Inc.,Consumer Discretionary,3/1/11,6/29/11,436,-0.033245196
TDC,Teradata Corp.,Information Technology,3/1/11,6/29/11,2109,0.278448221
TSO,Tesoro Petroleum Co.,Energy,3/1/11,6/29/11,2046,-0.037842464
WYNN,Wynn Resorts Ltd,Consumer Discretionary,3/1/11,6/29/11,4424,0.118118043
ZION,Zions Bancorp,Financials,3/1/11,6/29/11,8169,0.055634494
SPLS,Staples Inc.,Consumer Discretionary,3/2/11,6/30/11,50515,-0.235244715
VFC,V.F. Corp.,Consumer Discretionary,3/2/11,6/30/11,4447,0.16982366
NVDA,Nvidia Corporation,Information Technology,3/16/11,7/14/11,13085,-0.196805508
ADSK,Autodesk Inc,Information Technology,3/18/11,7/16/11,11617,-0.082487305
KSS,Kohl's Corp.,Consumer Discretionary,3/18/11,7/16/11,3249,0.061709807
KSS,Kraft Heinz Co,Consumer Staples,3/18/11,7/16/11,3249,0.061709807
JWN,Nordstrom,Consumer Discretionary,3/18/11,7/16/11,5755,0.226607735
CRM,Salesforce.com,Information Technology,3/23/11,7/21/11,6449,0.20447094
HD,Home Depot,Consumer Discretionary,3/24/11,7/22/11,2184,-0.015136422
GPS,Gap (The),Consumer Discretionary,3/28/11,7/26/11,1543,-0.106816185
TIF,Tiffany & Co.,Consumer Discretionary,3/28/11,7/26/11,2347,0.397357006
KR,Kroger Co.,Consumer Staples,3/29/11,7/27/11,2084,0.037090064
ROST,Ross Stores,Consumer Discretionary,3/29/11,7/27/11,16728,0.076481788
SIG,Signet Jewelers,Consumer Discretionary,3/30/11,7/28/11,6275,-0.042128551
SIG,Simon Property Group Inc,Real Estate,3/30/11,7/28/11,6275,-0.042128551
ULTA,Ulta Salon Cosmetics & Fragrance Inc,Consumer Discretionary,3/30/11,7/28/11,2912,0.288852375
ULTA,Under Armour,Consumer Discretionary,3/30/11,7/28/11,2912,0.288852375
ULTA,Under Armour,Consumer Discretionary,3/30/11,7/28/11,2912,0.288852375
ES,Eversource Energy,Utilities,3/31/11,7/29/11,16850,-0.009638796
URBN,Urban Outfitters,Consumer Discretionary,4/1/11,7/30/11,2610,0.072158188
BBY,Best Buy Co. Inc.,Consumer Discretionary,4/25/11,8/23/11,3312,-0.188873521
BBBY,Bed Bath & Beyond,Consumer Discretionary,4/26/11,8/24/11,2643,-0.060038513
BBBY,Berkshire Hathaway,Financials,4/26/11,8/24/11,2643,-0.060038513
KMX,Carmax Inc,Consumer Discretionary,4/28/11,8/26/11,1453,-0.220697889
STZ,Constellation Brands,Consumer Staples,4/29/11,8/27/11,10246,-0.148727135
RHT,Red Hat Inc.,Information Technology,4/29/11,8/27/11,11066,-0.243732858
MCK,McKesson Corp.,Health Care,5/5/11,9/2/11,9391,-0.059831404
CA,"CA, Inc.",Information Technology,5/16/11,9/13/11,1993,-0.108851031
SYMC,Symantec Corp.,Information Technology,5/20/11,9/17/11,6884,-0.097272242
EA,Electronic Arts,Information Technology,5/24/11,9/21/11,7455,-0.053471322
MCHP,Microchip Technology,Information Technology,5/31/11,9/28/11,8061,-0.171223776
XLNX,Xilinx Inc,Information Technology,5/31/11,9/28/11,8424,-0.195283967
HRB,Block H&R,Financials,6/23/11,10/21/11,7430,-0.093038398
NTAP,NetApp,Information Technology,6/23/11,10/21/11,271436,-0.256730413
SJM,JM Smucker,Consumer Staples,6/28/11,10/26/11,5381,0.011383149
MDT,Medtronic plc,Health Care,6/28/11,10/26/11,6712,-0.117430442
ORCL,Oracle Corp.,Information Technology,6/28/11,10/26/11,7010,0.005636173
PDCO,Patterson Companies,Health Care,6/29/11,10/27/11,693,0.000691602
GIS,General Mills,Consumer Staples,7/8/11,11/5/11,1450,0.059020749
FDX,FedEx Corporation,Industrials,7/12/11,11/9/11,3,-0.15512883
PAYX,Paychex Inc.,Information Technology,7/15/11,11/12/11,182,-0.00095404
CAG,ConAgra Foods Inc.,Consumer Staples,7/19/11,11/16/11,1696,-0.048387362
NKE,Nike,Consumer Discretionary,7/22/11,11/19/11,2665,0.014971308
GPN,Global Payments Inc,Information Technology,7/25/11,11/22/11,212691,-0.126848586
MSFT,Microsoft Corp.,Information Technology,7/28/11,11/25/11,4270,-0.111200888
CTAS,Cintas Corporation,Industrials,7/29/11,11/26/11,36621,-0.135464974
KLAC,KLA-Tencor Corp.,Information Technology,8/5/11,12/3/11,11647,0.319587505
HAR,Harman Int'l Industries,Consumer Discretionary,8/11/11,12/9/11,2850,0.27883436
WDC,Western Digital,Information Technology,8/12/11,12/10/11,17979,0.054723155
STX,Seagate Technology,Information Technology,8/17/11,12/15/11,14071,0.329346241
LRCX,Lam Research,Information Technology,8/19/11,12/17/11,4297,-0.001945087
EL,Estee Lauder Cos.,Consumer Staples,8/22/11,12/20/11,1094,0.243797555
ADP,Automatic Data Processing,Information Technology,8/24/11,12/22/11,1303,0.120810489
LLTC,Linear Technology Corp.,Information Technology,8/24/11,12/22/11,1934,0.101572902
HRS,Harris Corporation,Information Technology,8/29/11,12/27/11,4860,-0.053061986
SYY,Sysco Corp.,Consumer Staples,8/30/11,12/28/11,5032,0.063279528
CPB,Campbell Soup,Consumer Staples,9/28/11,1/26/12,959,0.010096849
COST,Costco Co.,Consumer Staples,10/14/11,2/11/12,1284,0.035601595
ACN,Accenture plc,Information Technology,10/21/11,2/18/12,18731,0.006026148
AZO,AutoZone Inc,Consumer Discretionary,10/24/11,2/21/12,1867,0.089251649
AAPL,Apple Inc.,Information Technology,10/26/11,2/23/12,12546,0.289041348
MON,Monsanto Co.,Materials,11/14/11,3/13/12,2297,0.070872536
MON,Monster Beverage,Consumer Staples,11/14/11,3/13/12,2297,0.070872536
ROK,Rockwell Automation Inc.,Industrials,11/14/11,3/13/12,1840,0.155085899
BEN,Franklin Resources,Financials,11/15/11,3/14/12,4185,0.205059901
DHI,D. R. Horton,Consumer Discretionary,11/17/11,3/16/12,3775,0.42337261
DHI,Danaher Corp.,Health Care,11/17/11,3/16/12,3775,0.42337261
SBUX,Starbucks Corp.,Consumer Discretionary,11/18/11,3/17/12,2544,0.270772563
TEL,TE Connectivity Ltd.,Information Technology,11/18/11,3/17/12,8449,0.14394968
TEL,"Tegna, Inc.",Consumer Discretionary,11/18/11,3/17/12,8449,0.14394968
TDG,TransDigm Group,Industrials,11/18/11,3/17/12,4898,0.221480733
V,Visa Inc.,Information Technology,11/18/11,3/17/12,12162,0.287338141
JEC,Jacobs Engineering Group,Industrials,11/21/11,3/20/12,6511,0.155029025
TSN,Tyson Foods,Consumer Staples,11/21/11,3/20/12,1511,0.01239656
APD,Air Products & Chemicals Inc,Materials,11/22/11,3/21/12,5505,0.161736059
ABC,AmerisourceBergen Corp,Health Care,11/22/11,3/21/12,95849,0.056346151
EMR,Emerson Electric Company,Industrials,11/22/11,3/21/12,541,0.083744566
FFIV,F5 Networks,Information Technology,11/22/11,3/21/12,745,0.273608709
JCI,Johnson Controls International,Industrials,11/22/11,3/21/12,68665,0.173872703
BDX,Becton Dickinson,Health Care,11/23/11,3/22/12,2381,0.099530467
HP,Helmerich & Payne,Energy,11/23/11,3/22/12,10582,0.085571719
HOLX,Hologic,Health Care,11/23/11,3/22/12,12407,0.313386941
DIS,The Walt Disney Company,Consumer Discretionary,11/23/11,3/22/12,3689,0.317872798
VAR,Varian Medical Systems,Health Care,11/23/11,3/22/12,20505,0.22412875
SWKS,Skyworks Solutions,Information Technology,11/28/11,3/27/12,4248,0.993728193
AMAT,Applied Materials Inc,Information Technology,12/6/11,4/4/12,12660,0.09420496
HPQ,HP Inc.,Information Technology,12/14/11,4/12/12,7332,-0.04377578
A,Agilent Technologies Inc,Health Care,12/16/11,4/14/12,3781,0.26524864
COO,The Cooper Companies,Health Care,12/16/11,4/14/12,7631,0.214061281
DE,Deere & Co.,Industrials,12/19/11,4/17/12,9314,0.111767669
HRL,Hormel Foods Corp.,Consumer Staples,12/21/11,4/19/12,4,-0.021596425
URI,"United Rentals, Inc.",Industrials,1/25/12,5/24/12,8164,0.045729106
GOOG,Alphabet Inc Class C,Information Technology,1/26/12,5/25/12,5393,0.041242778
DFS,Discover Financial Services,Financials,1/26/12,5/25/12,22514,0.174084863
LEN,Lennar Corp.,Consumer Discretionary,1/30/12,5/29/12,6543,0.300573413
EBAY,eBay Inc.,Information Technology,1/31/12,5/30/12,473766,0.252848136
AMZN,Amazon.com Inc,Consumer Discretionary,2/1/12,5/31/12,3271,0.186392487
SLB,Schlumberger Ltd.,Energy,2/1/12,5/31/12,72548,-0.16271321
BIIB,BIOGEN IDEC Inc.,Health Care,2/3/12,6/2/12,5022,0.039793289
TROW,T. Rowe Price Group,Financials,2/3/12,6/2/12,2633,-0.063869779
UNP,Union Pacific,Industrials,2/3/12,6/2/12,313,-0.058865846
ISRG,Intuitive Surgical Inc.,Health Care,2/6/12,6/5/12,10796,0.063065974
KSU,Kansas City Southern,Industrials,2/8/12,6/7/12,6700,-0.027562713
NOC,Northrop Grumman Corp.,Industrials,2/8/12,6/7/12,2733,-0.001479077
BA,Boeing Company,Industrials,2/9/12,6/8/12,7949,-0.073115498
DD,Du Pont (E.I.),Materials,2/9/12,6/8/12,182,-0.033501803
EXC,Exelon Corp.,Utilities,2/9/12,6/8/12,24092,-0.040622455
NBL,Noble Energy Inc,Energy,2/9/12,6/8/12,85198,-0.178305176
PHM,Pulte Homes Inc.,Consumer Discretionary,2/9/12,6/8/12,4434,-0.009922887
LUV,Southwest Airlines,Industrials,2/9/12,6/8/12,14394,-0.07205729
UNH,United Health Group Inc.,Health Care,2/9/12,6/8/12,16677,0.096307465
CMG,Chipotle Mexican Grill,Consumer Discretionary,2/10/12,6/9/12,7884,0.082056005
DAL,Delta Air Lines,Industrials,2/10/12,6/9/12,4353,-0.046831908
NFLX,Netflix Inc.,Information Technology,2/10/12,6/9/12,7439,-0.470346194
AN,AutoNation Inc,Consumer Discretionary,2/13/12,6/12/12,4126,0.027019414
CCI,Crown Castle International Corp.,Real Estate,2/13/12,6/12/12,2779,0.14615379
CCI,CSRA Inc.,Information Technology,2/13/12,6/12/12,2779,0.14615379
MTD,Mettler Toledo,Health Care,2/13/12,6/12/12,3726,-0.14079004
AJG,Arthur J. Gallagher & Co.,Financials,2/14/12,6/13/12,9559,-0.009467043
BWA,BorgWarner,Consumer Discretionary,2/14/12,6/13/12,2917,-0.187004223
GT,Goodyear Tire & Rubber,Consumer Discretionary,2/14/12,6/13/12,6590,-0.213584841
HCP,HCP Inc.,Real Estate,2/14/12,6/13/12,4730,0.020599877
AAL,American Airlines Group,Industrials,2/15/12,6/14/12,23235,0.403824416
CERN,Cerner,Health Care,2/15/12,6/14/12,3133,0.161065162
DOW,Dow Chemical,Materials,2/15/12,6/14/12,223952,-0.042508599
HSIC,Henry Schein,Health Care,2/15/12,6/14/12,9501,0.034596022
MSI,Motorola Solutions Inc.,Information Technology,2/15/12,6/14/12,12709,-0.008974307
RAI,Reynolds American Inc.,Consumer Staples,2/15/12,6/14/12,6507,0.082115421
MMM,3M Company,Industrials,2/16/12,6/15/12,1249,0.004513267
EQT,EQT Corporation,Energy,2/16/12,6/15/12,5849,-0.048412556
MAR,Marriott Int'l.,Consumer Discretionary,2/16/12,6/15/12,7637,0.097594773
MA,Mastercard Inc.,Information Technology,2/16/12,6/15/12,11068,0.086054814
PPG,PPG Industries,Materials,2/16/12,6/15/12,9265,0.145710662
R,Ryder System,Industrials,2/16/12,6/15/12,6904,-0.213235125
R,"S&P Global, Inc.",Financials,2/16/12,6/15/12,6904,-0.213235125
SNA,Snap-On Inc.,Consumer Discretionary,2/16/12,6/15/12,2919,0.030812641
ALXN,Alexion Pharmaceuticals,Health Care,2/17/12,6/16/12,20268,0.151975284
BMY,Bristol-Myers Squibb,Health Care,2/17/12,6/16/12,3946,0.043988297
DISCA,Discovery Communications-A,Consumer Discretionary,2/17/12,6/16/12,7665,0.11941621
DISCA,Discovery Communications-C,Consumer Discretionary,2/17/12,6/16/12,7665,0.11941621
GD,General Dynamics,Industrials,2/17/12,6/16/12,2079,-0.078165776
HBI,Hanesbrands Inc,Consumer Discretionary,2/17/12,6/16/12,101497,0.076751979
HBAN,Huntington Bancshares,Financials,2/17/12,6/16/12,6544,0.047995365
MJN,Mead Johnson,Consumer Staples,2/17/12,6/16/12,6337,0.13415002
RSG,Republic Services Inc,Industrials,2/17/12,6/16/12,6474,-0.122724112
RHI,Robert Half International,Industrials,2/17/12,6/16/12,20707,-0.000326215
HSY,The Hershey Company,Consumer Staples,2/17/12,6/16/12,1662,0.155462742
HCN,Welltower Inc.,Real Estate,2/17/12,6/16/12,5330,0.037637326
WYN,Wyndham Worldwide,Consumer Discretionary,2/17/12,6/16/12,1596,0.178451241
ABT,Abbott Laboratories,Health Care,2/21/12,6/20/12,1486,0.128156805
ALK,Alaska Air Group Inc,Industrials,2/21/12,6/20/12,2632,-0.003725704
CNC,Centene Corporation,Health Care,2/21/12,6/20/12,3284,-0.399236488
CMA,Comerica Inc.,Financials,2/21/12,6/20/12,10978,-0.008919776
COP,ConocoPhillips,Energy,2/21/12,6/20/12,1410,-0.020366659
ED,Consolidated Edison,Utilities,2/21/12,6/20/12,767,0.073772094
CSX,CSX Corp.,Industrials,2/21/12,6/20/12,2234,0.075375126
CMI,Cummins Inc.,Industrials,2/21/12,6/20/12,4558,-0.220731974
IR,Ingersoll-Rand PLC,Industrials,2/21/12,6/20/12,8501,-0.020276915
MAS,Masco Corp.,Industrials,2/21/12,6/20/12,6747,0.195470297
OKE,ONEOK,Energy,2/21/12,6/20/12,16653,0.053256169
PNR,Pentair Ltd.,Industrials,2/21/12,6/20/12,5558,0.024287426
REGN,Regeneron,Health Care,2/21/12,6/20/12,45872,0.160789832
YUM,Yum! Brands Inc,Consumer Discretionary,2/21/12,6/20/12,2247,0.01537084
YUM,Zimmer Biomet Holdings,Health Care,2/21/12,6/20/12,2247,0.01537084
ALB,Albemarle Corp,Materials,2/22/12,6/21/12,3570,-0.102010486
ALL,Allstate Corp,Financials,2/22/12,6/21/12,4552,0.095043647
BLL,Ball Corp,Materials,2/22/12,6/21/12,3665,0.050063178
CELG,Celgene Corp.,Health Care,2/22/12,6/21/12,5800,-0.203510182
DPS,Dr Pepper Snapple Group,Consumer Staples,2/22/12,6/21/12,1682,0.104229371
EMN,Eastman Chemical,Materials,2/22/12,6/21/12,0,-0.126754699
FLS,Flowserve Corporation,Industrials,2/22/12,6/21/12,3273,-0.080448436
FLR,Fluor Corp.,Industrials,2/22/12,6/21/12,9744,-0.221173504
HAS,Hasbro Inc.,Consumer Discretionary,2/22/12,6/21/12,13053,-0.006712673
HST,Host Hotels & Resorts,Real Estate,2/22/12,6/21/12,8203,-0.015464104
INCY,Incyte,Health Care,2/22/12,6/21/12,16490,0.3429583
NLSN,Nielsen Holdings,Industrials,2/22/12,6/21/12,3033,-0.01221704
RRC,Range Resources Corp.,Energy,2/22/12,6/21/12,7576,-0.137711041
RTN,Raytheon Co.,Industrials,2/22/12,6/21/12,3128,0.087469138
RTN,Realty Income Corporation,Real Estate,2/22/12,6/21/12,3128,0.087469138
UAL,United Continental Holdings,Industrials,2/22/12,6/21/12,6946,0.154727739
VTR,Ventas Inc,Real Estate,2/22/12,6/21/12,16553,0.104832168
VRTX,Vertex Pharmaceuticals Inc,Health Care,2/22/12,6/21/12,28235,0.531914922
VRTX,Viacom Inc.,Consumer Discretionary,2/22/12,6/21/12,28235,0.531914922
WHR,Whirlpool Corp.,Consumer Discretionary,2/22/12,6/21/12,1775,-0.1576975
WHR,Whole Foods Market,Consumer Staples,2/22/12,6/21/12,1775,-0.1576975
AMG,Affiliated Managers Group Inc,Financials,2/23/12,6/22/12,1285,-0.022042234
AIG,"American International Group, Inc.",Financials,2/23/12,6/22/12,543862,0.123258361
AME,AMETEK Inc,Industrials,2/23/12,6/22/12,641,0.042328769
AIV,Apartment Investment & Mgmt,Real Estate,2/23/12,6/22/12,326867,0.075463454
AIZ,Assurant Inc,Financials,2/23/12,6/22/12,9042,-0.2025253
BAC,Bank of America Corp,Financials,2/23/12,6/22/12,20,-0.007420244
BAX,Baxter International Inc.,Health Care,2/23/12,6/22/12,6878,-0.071843171
CBS,CBS Corp.,Consumer Discretionary,2/23/12,6/22/12,3680,0.075240032
CVX,Chevron Corp.,Energy,2/23/12,6/22/12,1758,-0.064661152
CI,CIGNA Corp.,Health Care,2/23/12,6/22/12,12622,0.008063323
CTXS,Citrix Systems,Information Technology,2/23/12,6/22/12,20461,0.086202262
CMS,CMS Energy,Utilities,2/23/12,6/22/12,10178,0.093735607
CL,Colgate-Palmolive,Consumer Staples,2/23/12,6/22/12,1768,0.077197782
CMCSA,Comcast Corp.,Consumer Discretionary,2/23/12,6/22/12,10452,0.039864783
EFX,Equifax Inc.,Industrials,2/23/12,6/22/12,6868,0.101339233
FTR,Frontier Communications,Telecommunications Services,2/23/12,6/22/12,7318,-0.073704788
GILD,Gilead Sciences,Health Care,2/23/12,6/22/12,14459,0.118936816
HOG,Harley-Davidson,Consumer Discretionary,2/23/12,6/22/12,81109,0.042791521
INTC,Intel Corp.,Information Technology,2/23/12,6/22/12,9691,0.017827625
KMI,Kinder Morgan,Energy,2/23/12,6/22/12,980,-0.01099122
LNC,Lincoln National,Financials,2/23/12,6/22/12,8070,-0.171022166
LMT,Lockheed Martin Corp.,Industrials,2/23/12,6/22/12,8063,-0.010537876
MTB,M&T Bank Corp.,Financials,2/23/12,6/22/12,1599,0.002992923
MAT,Mattel Inc.,Consumer Discretionary,2/23/12,6/22/12,3193,0.006932251
NOV,National Oilwell Varco Inc.,Energy,2/23/12,6/22/12,2316,-0.265961635
SHW,Sherwin-Williams,Materials,2/23/12,6/22/12,1272,0.270725814
SWK,Stanley Black & Decker,Consumer Discretionary,2/23/12,6/22/12,8408,-0.172054332
TXT,Textron Inc.,Industrials,2/23/12,6/22/12,7138,-0.112212078
AMP,Ameriprise Financial,Financials,2/24/12,6/23/12,9813,-0.093246963
APH,Amphenol Corp,Information Technology,2/24/12,6/23/12,1500,-0.017444247
BHI,Baker Hughes Inc,Energy,2/24/12,6/23/12,5281,-0.244175378
SCHW,Charles Schwab Corporation,Financials,2/24/12,6/23/12,1739,-0.080928595
CHD,Church & Dwight,Consumer Staples,2/24/12,6/23/12,7796,0.122086092
CXO,Concho Resources,Energy,2/24/12,6/23/12,7275,-0.285197902
DVA,DaVita Inc.,Health Care,2/24/12,6/23/12,14718,0.089861678
XRAY,Dentsply Sirona,Health Care,2/24/12,6/23/12,6387,-0.022617473
DVN,Devon Energy Corp.,Energy,2/24/12,6/23/12,3126,-0.257206692
EQIX,Equinix,Real Estate,2/24/12,6/23/12,8306,0.200734934
EQR,Equity Residential,Real Estate,2/24/12,6/23/12,4664,0.033410715
XOM,Exxon Mobil Corp.,Energy,2/24/12,6/23/12,54440,-0.053404368
FIS,Fidelity National Information Services,Information Technology,2/24/12,6/23/12,11143,0.084609239
FISV,Fiserv Inc,Information Technology,2/24/12,6/23/12,1875,0.042021802
HIG,Hartford Financial Svc.Gp.,Financials,2/24/12,6/23/12,14306,-0.160176296
HUM,Humana Inc.,Health Care,2/24/12,6/23/12,10178,-0.103298109
JNPR,Juniper Networks,Information Technology,2/24/12,6/23/12,7753,-0.323777317
